token	token_ids	count	POS
site	2609	36	['NOUN']
sites	4573	11	['NOUN']
sits	7719	3	['VERB']
sitting	3564	5	['VERB']
situated	4350	3	['VERB']
situation	3663	21	['NOUN']
situations	8146	2	['NOUN']
six	2416	81	['NUM']
sixteen	7032	7	['NUM']
sixteenth	14683	1	['ADJ']
sixth	4369	20	['ADJ']
sixty	8442	7	['NUM']
sizable	25908	3	['ADJ']
size	2946	27	['NOUN']
sized	7451	5	['VERB']
sizes	10826	2	['NOUN']
ska	24053	1	['NOUN']
skeletal	20415	1	['ADJ']
skeleton	13526	3	['NOUN']
skeletons	24365	3	['NOUN']
sketches	12741	1	['NOUN']
ski	8301	1	['ADJ']
skill	8066	3	['NOUN']
skilled	10571	2	['ADJ']
skills	4813	3	['NOUN']
skin	3096	7	['NOUN']
skinned	19937	2	['VERB']
skip	13558	4	['PROPN']
skirmish	27264	3	['NOUN']
skull	7412	28	['NOUN']
skulls	21542	13	['NOUN']
sky	3712	3	['NOUN']
slabs	28761	1	['NOUN']
slam	9555	3	['NOUN']
slashed	23587	1	['VERB']
slate	12796	2	['NOUN']
slated	18517	4	['VERB']
slater	17916	1	['PROPN']
slave	6658	4	['NOUN']
slaves	7179	3	['NOUN']
slayer	20005	2	['PROPN', 'NOUN']
sleep	3637	1	['NOUN']
sleeper	24372	1	['ADJ']
sleeping	5777	2	['VERB']
slender	10944	1	['ADJ']
slice	14704	2	['NOUN']
slick	13554	1	['ADJ']
slide	7358	1	['NOUN']
slides	14816	1	['VERB']
slight	7263	5	['ADJ']
slightest	15989	1	['ADJ']
slightly	3621	30	['ADV']
slip	7540	2	['PROPN', 'VERB']
slipped	5707	2	['VERB']
slit	18036	1	['ADJ']
slogan	14558	1	['NOUN']
slope	9663	4	['NOUN']
slopes	10314	5	['NOUN']
slovakia	10991	1	['PROPN']
slovene	18326	1	['PROPN']
slovenia	10307	1	['PROPN']
slow	4030	15	['ADJ']
slowed	9784	1	['VERB']
slower	12430	4	['ADJ']
slowing	18068	4	['VERB']
slowly	3254	13	['ADV']
slump	28702	1	['NOUN']
sly	18230	2	['ADJ', 'ADV']
sm	15488	40	['PROPN']
smackdown	22120	17	['PROPN']
small	2235	99	['ADJ']
smaller	3760	27	['ADJ']
smallest	10479	6	['ADJ']
smart	6047	3	['ADJ']
smarter	25670	1	['ADJ']
smartphone	26381	1	['NOUN']
smash	15132	1	['VERB']
smashed	14368	2	['VERB']
smiles	8451	2	['VERB']
smiling	5629	4	['VERB']
smith	3044	15	['PROPN']
smithsonian	15720	1	['PROPN']
smoke	5610	4	['NOUN']
smoking	9422	1	['VERB']
smooth	5744	4	['ADJ']
smoothly	15299	1	['ADV']
sms	22434	2	['PROPN']
snap	10245	1	['PROPN']
snapped	5941	3	['VERB']
snatch	23365	2	['NOUN']
snatched	14177	1	['VERB']
sniper	17515	1	['NOUN']
snoop	29044	1	['PROPN']
snow	4586	11	['NOUN']
snuck	24492	1	['VERB']
snyder	17840	1	['PROPN']
so	2061	117	['ADV']
soaring	23990	1	['VERB']
sob	17540	1	['NOUN']
soccer	4715	1	['NOUN']
social	2591	13	['PROPN']
socialism	14649	1	['NOUN']
socialist	6102	2	['ADJ', 'PROPN']
societies	8384	1	['PROPN']
society	2554	19	['PROPN']
socio	17522	1	['PROPN']
sockets	27540	3	['NOUN']
soft	3730	5	['ADJ']
soho	23771	2	['PROPN']
soil	5800	2	['NOUN']
soils	13622	1	['NOUN']
solar	5943	4	['ADJ']
sold	2853	26	['VERB']
soldier	5268	9	['NOUN']
soldiers	3548	51	['NOUN']
sole	7082	6	['ADJ']
solely	9578	7	['ADV']
solid	5024	6	['ADJ']
solidarity	14657	1	['NOUN']
solo	3948	5	['NOUN', 'PROPN']
solomon	9168	3	['PROPN']
solution	5576	6	['NOUN']
solve	9611	2	['VERB']
solved	13332	2	['VERB']
solving	13729	1	['VERB']
somali	16831	7	['ADJ', 'PROPN']
somalia	14717	6	['PROPN']
some	2070	214	['PRON']
somebody	8307	2	['PRON']
somehow	5064	2	['ADV']
someone	2619	6	['PRON']
somerset	9198	1	['PROPN']
somerville	27209	1	['PROPN']
something	2242	20	['PRON']
sometime	8811	1	['ADV']
sometimes	2823	22	['ADV']
somewhat	5399	11	['ADV']
somewhere	4873	2	['ADV']
somme	25158	1	['PROPN']
son	2365	27	['NOUN']
song	2299	42	['NOUN']
songs	2774	30	['NOUN']
songwriter	6009	4	['NOUN']
songwriters	20602	1	['NOUN']
songwriting	14029	1	['VERB']
sonic	12728	1	['PROPN']
sonny	13584	1	['PROPN']
sons	4124	8	['NOUN']
sony	8412	4	['PROPN']
soo	17111	3	['PROPN']
soon	2574	34	['ADV']
sophie	8234	2	['PROPN']
sophisticated	12138	2	['ADJ']
sophomore	13758	1	['NOUN']
sort	4066	2	['NOUN', 'ADV']
sought	4912	23	['VERB']
soul	3969	5	['NOUN']
sound	2614	20	['NOUN', 'PROPN']
sounded	5015	1	['VERB']
sounding	9391	2	['VERB']
sounds	4165	5	['VERB']
soundtrack	6050	9	['NOUN']
soundtracks	24245	1	['NOUN']
sour	14768	23	['PROPN']
source	3120	15	['NOUN', 'PROPN']
sources	4216	22	['NOUN']
sous	27411	1	['PROPN']
south	2148	151	['PROPN']
southampton	11833	1	['PROPN']
southeast	4643	25	['NOUN']
southeastern	8252	9	['ADJ']
southern	2670	43	['ADJ']
southernmost	21787	2	['NOUN']
southward	22161	17	['ADV', 'NOUN']
southwest	4943	13	['NOUN']
southwestern	8772	3	['ADJ']
sovereign	11074	2	['NOUN', 'ADJ']
sovereignty	12601	1	['NOUN']
soviet	3354	14	['ADJ']
soviets	15269	1	['PROPN']
sox	9175	2	['PROPN']
sp	11867	2	['PROPN', 'NOUN']
space	2686	14	['NOUN']
spacecraft	12076	8	['NOUN', 'VERB']
spaced	19835	4	['VERB']
spaces	7258	1	['NOUN']
spain	3577	23	['PROPN']
span	8487	3	['NOUN']
spaniards	20999	5	['PROPN']
spanish	3009	53	['ADJ']
spanned	18212	1	['VERB']
spanning	13912	1	['VERB']
spans	14798	2	['VERB']
spark	12125	3	['NOUN', 'VERB']
sparked	13977	2	['VERB']
sparkling	16619	1	['ADJ']
sparse	20288	3	['ADJ']
sparsely	24961	2	['ADV']
spawned	18379	12	['VERB']
speak	3713	10	['VERB']
speakers	7492	2	['NOUN']
speaking	4092	9	['VERB']
speaks	8847	4	['VERB']
spear	12341	2	['NOUN']
spearheaded	27721	1	['VERB']
spec	28699	1	['NOUN']
special	2569	53	['ADJ']
specialised	17009	1	['VERB']
specialized	7772	4	['ADJ', 'VERB']
specially	11974	3	['ADV']
specials	19247	9	['NOUN']
species	2427	59	['NOUN']
specific	3563	15	['ADJ']
specifically	4919	9	['ADV']
specification	12827	2	['NOUN']
specimen	11375	1	['NOUN']
specimens	9908	10	['NOUN']
spectacular	12656	3	['ADJ']
spectral	17435	1	['ADJ']
speculated	15520	2	['VERB']
speculation	12143	6	['NOUN']
speculative	23250	1	['ADJ']
sped	16887	2	['VERB']
speech	4613	21	['NOUN']
speeches	13867	2	['NOUN']
speed	3177	29	['NOUN']
speeds	10898	1	['NOUN']
spell	6297	1	['NOUN']
spelled	11479	1	['VERB']
spencer	7084	1	['PROPN']
spend	5247	1	['VERB']
spending	5938	7	['VERB']
spends	15970	2	['VERB']
spent	2985	27	['VERB']
sperm	18047	1	['NOUN']
sphere	10336	1	['NOUN']
spherical	18970	3	['ADJ']
sphinx	27311	3	['PROPN']
spices	21729	2	['NOUN']
spielberg	28740	6	['PROPN']
spike	9997	1	['PROPN']
spikes	19547	1	['NOUN']
spill	14437	1	['NOUN']
spin	6714	4	['NOUN']
spine	8560	3	['NOUN', 'ADJ']
spines	20352	1	['NOUN']
spirit	4382	7	['NOUN']
spirits	8633	1	['NOUN']
spiritual	6259	4	['ADJ', 'PROPN']
splash	17624	1	['NOUN']
split	3975	12	['VERB']
splits	19584	1	['NOUN']
splitting	14541	1	['VERB']
spoil	27594	1	['VERB']
spoiled	19582	1	['VERB']
spoke	3764	3	['VERB']
spoken	5287	5	['VERB']
spokesman	14056	1	['NOUN']
sponsor	10460	1	['NOUN']
sponsored	6485	1	['VERB']
sporadic	24590	1	['ADJ']
sport	4368	5	['NOUN']
sporting	7419	4	['PROPN']
sports	2998	37	['NOUN']
spot	3962	7	['NOUN']
spots	7516	4	['NOUN']
spotted	7282	2	['VERB']
spray	12509	1	['NOUN']
sprayed	25401	2	['VERB']
spraying	29035	1	['VERB']
spread	3659	14	['VERB']
spreading	9359	1	['VERB']
spring	3500	11	['NOUN']
springs	6076	4	['PROPN']
sprinter	19938	1	['NOUN']
sprung	22057	1	['VERB']
spur	12996	1	['PROPN']
spurred	22464	1	['VERB']
spy	8645	1	['PROPN']
spying	22624	2	['VERB']
sq	5490	7	['NOUN']
squad	4686	6	['NOUN']
squadron	3704	86	['PROPN']
squadrons	11435	25	['NOUN']
squads	20191	6	['NOUN']
square	2675	16	['ADJ', 'PROPN']
squared	19942	2	['VERB', 'ADJ']
squares	14320	1	['NOUN']
squat	26783	1	['NOUN']
sri	5185	2	['PROPN']
ss	7020	2	['PROPN']
st	2358	4	['PROPN']
stability	9211	5	['NOUN']
stabilized	27697	3	['VERB']
stable	6540	9	['ADJ']
stadium	3346	18	['NOUN']
staff	3095	33	['PROPN']
staffed	21121	3	['VERB']
stafford	15064	2	['PROPN']
stage	2754	20	['NOUN']
staged	9813	6	['VERB']
stages	5711	14	['NOUN']
staggering	26233	1	['ADJ']
staging	15308	2	['VERB']
stained	9702	1	['VERB']
stainless	18676	1	['ADJ']
staircase	10714	2	['NOUN']
stake	8406	4	['NOUN']
stakes	7533	4	['NOUN']
stalin	13125	1	['PROPN']
stalk	23899	1	['NOUN']
stall	13498	2	['VERB', 'NOUN']
stalled	20659	3	['VERB']
stallion	19122	2	['PROPN']
stalls	19753	1	['NOUN']
stamps	12133	1	['NOUN']
stan	9761	2	['PROPN']
stance	11032	2	['NOUN']
stand	3233	6	['VERB']
standalone	26609	1	['NOUN']
standard	3115	17	['ADJ']
standards	4781	1	['NOUN']
standing	3061	7	['VERB']
standings	11869	2	['NOUN']
stands	4832	13	['VERB']
stanley	6156	3	['PROPN']
stanton	15845	2	['PROPN']
star	2732	26	['PROPN']
starboard	25211	2	['NOUN']
staring	4582	2	['VERB']
starred	5652	17	['VERB']
starring	4626	5	['VERB', 'PROPN']
stars	3340	12	['NOUN', 'VERB']
start	2707	41	['NOUN']
started	2318	52	['VERB']
starter	11753	9	['NOUN']
starters	29400	6	['NOUN']
starting	3225	17	['VERB']
starts	4627	20	['VERB']
starvation	22611	1	['NOUN']
state	2110	130	['NOUN']
stated	3090	37	['VERB']
statement	4861	5	['NOUN']
statements	8635	3	['NOUN']
states	2163	100	['PROPN']
statesman	17689	2	['NOUN']
statewide	13486	1	['ADV']
static	10763	3	['ADJ']
stating	5517	17	['VERB']
station	2276	24	['NOUN']
stationary	17337	1	['ADJ']
stationed	8895	5	['VERB']
stations	3703	7	['NOUN']
statistical	7778	4	['ADJ']
statistics	6747	1	['NOUN']
statue	6231	5	['NOUN']
statues	11342	5	['NOUN']
status	3570	34	['NOUN']
stay	2994	7	['VERB']
stayed	4370	8	['VERB']
staying	6595	1	['VERB']
steadily	11328	5	['ADV']
steady	6706	1	['ADJ']
steal	8954	2	['VERB']
steals	15539	2	['NOUN']
steam	5492	40	['NOUN', 'VERB']
steamer	18027	1	['NOUN']
steaming	19986	1	['VERB']
steel	3886	41	['NOUN']
steele	12872	1	['PROPN']
steep	9561	4	['ADJ']
steered	23424	3	['VERB']
steering	9602	5	['NOUN']
stein	14233	14	['PROPN']
steiner	21264	29	['PROPN']
stella	11894	1	['PROPN']
stem	7872	11	['NOUN']
stemming	29217	2	['VERB']
stems	12402	1	['VERB']
step	3357	12	['NOUN']
stepfather	21481	1	['NOUN']
stephanie	11496	5	['PROPN']
stephen	4459	7	['PROPN']
stephens	15037	2	['PROPN']
stepmother	26959	1	['NOUN']
stepped	3706	1	['VERB']
stepping	9085	2	['VERB']
steps	4084	8	['NOUN']
stereotypes	22807	2	['NOUN']
sterling	10933	1	['PROPN']
stern	8665	10	['ADJ', 'NOUN']
steve	3889	2	['PROPN']
steven	7112	4	['PROPN']
stevens	8799	136	['PROPN']
steward	17946	1	['NOUN']
stewart	5954	2	['PROPN']
sticking	13423	1	['VERB']
sticks	12668	1	['NOUN']
still	2145	81	['ADV']
stills	26105	1	['PROPN']
stimulated	25194	3	['VERB']
stint	12116	2	['NOUN']
stipulated	25729	1	['VERB']
stirling	15597	11	['PROPN']
stitches	25343	1	['NOUN']
stock	4518	3	['NOUN']
stocks	15768	1	['NOUN']
stoke	13299	1	['PROPN']
stole	10312	2	['VERB']
stomach	4308	1	['NOUN']
stone	2962	67	['NOUN']
stones	6386	5	['NOUN', 'PROPN']
stood	2768	12	['VERB']
stop	2644	12	['NOUN']
stopped	3030	12	['VERB']
stopping	7458	2	['VERB']
stops	6762	5	['VERB', 'NOUN']
storage	5527	7	['NOUN']
store	3573	4	['NOUN']
stored	8250	1	['VERB']
stores	5324	7	['NOUN', 'PROPN']
stories	3441	5	['NOUN']
storm	4040	166	['NOUN']
stormed	16201	1	['VERB']
storms	12642	26	['NOUN']
story	2466	39	['NOUN']
storyline	9994	9	['NOUN']
storytelling	20957	2	['NOUN']
stout	18890	1	['ADJ']
straight	3442	30	['ADJ']
strain	10178	1	['NOUN']
strained	12250	4	['ADJ', 'VERB']
strains	18859	1	['VERB']
strait	11195	5	['PROPN']
straits	18849	1	['PROPN']
strand	11226	1	['PROPN']
strands	14119	1	['NOUN']
strange	4326	5	['ADJ']
strangers	12358	1	['NOUN']
strap	16195	7	['NOUN', 'VERB']
straps	19702	6	['NOUN']
strata	22913	1	['NOUN']
strategic	6143	11	['ADJ']
strategically	23972	2	['ADV']
strategies	9942	4	['NOUN']
strategy	5656	8	['NOUN']
streak	9039	10	['NOUN']
stream	5460	7	['NOUN']
streaming	11058	1	['NOUN']
streamlined	29445	1	['ADJ']
streams	9199	1	['NOUN']
street	2395	55	['PROPN', 'NOUN']
streets	4534	13	['NOUN']
strength	3997	28	['NOUN']
strengthen	12919	5	['VERB']
strengthened	13949	6	['VERB']
strengthening	16003	8	['VERB', 'NOUN']
strengths	20828	4	['NOUN']
stress	6911	4	['NOUN']
stresses	23253	2	['NOUN']
stretch	7683	6	['NOUN']
stretched	7121	3	['VERB']
stretches	14082	2	['VERB', 'NOUN']
stretching	10917	1	['PROPN']
stricken	16654	1	['VERB']
strict	9384	4	['ADJ']
strictly	9975	3	['ADV']
strife	27865	2	['NOUN']
strike	4894	14	['VERB', 'NOUN']
strikeouts	20813	28	['NOUN']
strikes	9326	7	['NOUN']
striking	8478	8	['VERB']
string	5164	2	['NOUN']
strings	7817	1	['NOUN']
strip	6167	3	['NOUN']
stripes	13560	1	['NOUN']
stripped	10040	6	['VERB']
strips	12970	5	['NOUN']
stroke	6909	1	['NOUN']
strokes	13692	5	['NOUN']
strong	2844	63	['ADJ']
stronger	6428	6	['ADJ']
strongest	10473	9	['ADJ']
strongly	6118	14	['ADV']
struck	4930	41	['VERB']
structural	8332	5	['ADJ']
structure	3252	23	['NOUN']
structures	5090	11	['NOUN']
struggle	5998	1	['NOUN']
struggled	6915	2	['VERB']
struggles	11785	3	['NOUN']
struggling	8084	1	['VERB']
strung	23509	1	['VERB']
stuart	6990	9	['PROPN']
stucco	27443	2	['NOUN']
stuck	5881	5	['VERB']
student	3076	16	['NOUN']
students	2493	11	['NOUN']
studied	3273	2	['VERB']
studies	2913	22	['NOUN']
studio	2996	45	['NOUN']
studios	4835	3	['NOUN']
study	2817	13	['NOUN']
stuff	4933	2	['NOUN']
stuffed	11812	1	['VERB']
stunned	9860	1	['VERB']
stunning	14726	1	['ADJ']
stunt	15412	2	['NOUN']
stupidity	28072	1	['NOUN']
style	2806	43	['NOUN']
styles	6782	6	['NOUN']
stylistic	24828	5	['ADJ']
stylized	19551	2	['VERB']
su	10514	1	['PROPN']
suarez	22551	1	['PROPN']
sub	4942	7	['NOUN']
subdivided	15369	1	['VERB']
subdivision	12572	2	['NOUN', 'PROPN']
subfamily	10946	1	['ADV']
subgroup	20576	1	['NOUN']
subject	3395	13	['NOUN', 'ADJ']
subjected	13532	2	['VERB']
subjective	20714	5	['ADJ']
subjects	5739	9	['NOUN', 'VERB']
submarine	6982	8	['NOUN']
submarines	12622	12	['NOUN']
submerged	13563	5	['VERB']
submission	12339	7	['NOUN']
submit	12040	1	['VERB']
submitted	7864	4	['VERB']
subordinate	15144	3	['ADJ']
subsequent	4745	14	['ADJ']
subsequently	3525	22	['ADV']
subsided	26588	1	['VERB']
subsidiary	7506	2	['NOUN']
substance	9415	2	['NOUN']
substances	13978	1	['NOUN']
substantial	6937	7	['ADJ']
substantially	12381	3	['ADV']
substitute	7681	6	['NOUN']
substituted	17316	2	['VERB', 'PROPN']
substitution	20885	1	['NOUN']
substrates	23725	1	['NOUN']
subterranean	28811	1	['ADJ']
subtle	11259	7	['ADJ']
subtropical	11935	11	['ADJ']
suburb	7575	2	['NOUN']
suburban	9282	6	['ADJ']
suburbs	9435	3	['NOUN']
subway	10798	1	['PROPN']
succeed	9510	1	['VERB']
succeeded	4594	11	['VERB']
succeeding	13034	2	['VERB']
succeeds	21645	1	['VERB']
success	3112	27	['NOUN']
successes	14152	2	['NOUN']
successful	3144	34	['ADJ']
successfully	5147	14	['ADV']
succession	8338	4	['NOUN']
successive	11165	3	['ADJ']
successor	6332	16	['NOUN']
successors	18530	1	['NOUN']
succumbed	25642	1	['VERB']
such	2107	142	['ADJ']
sucking	13475	1	['VERB']
sudan	10411	3	['PROPN']
sudanese	25603	1	['ADJ']
sudden	5573	3	['ADJ']
suddenly	3402	8	['ADV']
sued	12923	1	['VERB']
suez	21974	4	['PROPN']
suffer	9015	1	['VERB']
suffered	4265	30	['VERB']
suffering	6114	11	['VERB']
suffers	17567	3	['VERB']
sufficient	7182	7	['ADJ']
sufficiently	12949	3	['ADV']
suffix	16809	1	['PROPN']
suffrage	15178	1	['NOUN']
sugar	5699	1	['NOUN']
suggest	6592	7	['VERB']
suggested	4081	17	['VERB']
suggesting	9104	12	['VERB']
suggestion	10293	4	['NOUN']
suggestions	15690	1	['NOUN']
suggests	6083	13	['VERB']
suicidal	26094	2	['PROPN', 'ADJ']
suicide	5920	10	['NOUN']
suit	4848	5	['NOUN']
suitable	7218	11	['ADJ']
suite	7621	1	['NOUN']
suited	10897	5	['VERB']
sulfate	26754	1	['NOUN']
sullivan	7624	7	['PROPN']
sultan	7544	3	['PROPN']
sultanate	21308	2	['PROPN']
sum	7680	2	['NOUN']
summarized	22539	5	['VERB']
summary	12654	1	['NOUN']
summer	2621	29	['NOUN']
summers	10945	1	['NOUN']
summoned	11908	1	['VERB']
sumo	28193	2	['PROPN']
sun	3103	3	['PROPN']
sunday	4465	10	['PROPN']
sung	7042	1	['VERB']
sunk	10417	10	['VERB']
sunken	23470	1	['ADJ']
sunlight	9325	5	['NOUN']
sunny	11559	1	['PROPN']
suns	19352	2	['PROPN']
sunset	10434	5	['PROPN', 'NOUN']
sunshine	9609	1	['NOUN']
super	3565	12	['PROPN']
superb	21688	1	['ADJ']
superfamily	24169	12	['ADV']
superficial	23105	2	['ADJ']
superior	6020	15	['PROPN']
superiority	19113	3	['NOUN']
supermarket	17006	1	['NOUN']
supermarkets	26676	1	['PROPN']
supernatural	11189	1	['ADJ']
superseded	19886	3	['VERB']
superstructure	28391	6	['NOUN']
supervision	10429	1	['NOUN']
supervisor	12366	3	['NOUN']
supplement	12448	3	['VERB']
supplemental	27024	1	['ADJ']
supplemented	20585	2	['VERB']
supplied	8127	3	['VERB']
supplies	6067	26	['NOUN']
supply	4425	22	['NOUN']
supplying	17731	1	['VERB']
support	2490	79	['NOUN']
supported	3569	27	['VERB']
supporter	10129	4	['NOUN']
supporters	6793	3	['NOUN']
supporting	4637	12	['PROPN', 'VERB']
suppose	6814	1	['VERB']
supposed	4011	7	['VERB']
supposedly	10743	2	['ADV']
suppressed	13712	2	['VERB']
supreme	4259	3	['PROPN']
sur	7505	2	['PROPN']
sure	2469	8	['ADJ']
surely	7543	1	['ADV']
surf	14175	1	['PROPN']
surface	3302	28	['NOUN']
surfaced	15791	4	['VERB']
surfaces	9972	2	['NOUN']
surfer	27747	2	['PROPN']
surfing	19967	2	['VERB', 'NOUN']
surge	12058	3	['NOUN']
surgeon	9431	5	['PROPN']
surgery	5970	6	['NOUN']
surname	11988	1	['NOUN']
surprise	4474	4	['NOUN', 'VERB']
surprised	4527	3	['VERB', 'ADJ']
surprising	11341	2	['ADJ']
surprisingly	10889	1	['ADV']
surreal	16524	2	['ADJ']
surrender	7806	4	['NOUN']
surrendered	10795	5	['VERB']
surrey	9948	1	['PROPN']
surround	15161	2	['VERB']
surrounded	5129	5	['VERB']
surrounding	4193	12	['VERB']
surroundings	11301	9	['NOUN']
surrounds	20626	1	['VERB']
survey	5002	4	['NOUN', 'PROPN']
survival	7691	5	['NOUN']
survive	5788	7	['VERB']
survived	5175	15	['VERB']
survives	13655	2	['VERB']
surviving	6405	27	['VERB']
survivor	12084	9	['NOUN']
survivors	8643	9	['NOUN']
susan	6294	1	['PROPN']
susceptible	18002	2	['ADJ']
suspected	6878	2	['VERB']
suspects	13172	1	['PROPN']
suspend	28324	1	['VERB']
suspended	6731	2	['VERB']
suspense	23873	1	['NOUN']
suspension	8636	4	['NOUN']
suspicion	10928	1	['NOUN']
suspicious	10027	2	['ADJ']
suspiciously	21501	1	['ADV']
sustainability	15169	1	['NOUN']
sustained	8760	26	['ADJ']
sutton	11175	2	['PROPN']
sw	25430	1	['PROPN']
swamp	11963	2	['NOUN']
swamps	22722	3	['NOUN']
swap	19948	2	['NOUN']
sway	17812	1	['VERB']
swayed	20122	1	['VERB']
swear	8415	1	['VERB']
sweden	4701	1	['PROPN']
swedish	4467	3	['ADJ']
sweep	11740	1	['NOUN']
sweeping	12720	1	['VERB']
sweet	4086	2	['ADJ', 'PROPN']
swell	18370	1	['VERB']
swept	7260	6	['VERB']
swift	9170	3	['PROPN', 'ADJ']
swiftly	12128	1	['ADV']
swim	9880	1	['VERB']
swimming	5742	3	['NOUN']
swindon	22350	1	['PROPN']
swiss	5364	2	['ADJ', 'PROPN']
switch	6942	5	['NOUN', 'VERB']
switched	7237	1	['VERB']
switching	11991	1	['VERB']
switzerland	5288	4	['PROPN']
sword	4690	2	['NOUN']
swords	10689	1	['NOUN']
swore	12860	1	['VERB']
swung	7671	1	['VERB']
sydney	3994	7	['PROPN']
syllable	16353	1	['NOUN']
sylvester	20016	8	['NOUN']
symbol	6454	3	['NOUN']
symbolic	12613	1	['ADJ']
symbols	9255	3	['NOUN']
symmetric	19490	1	['NOUN']
symmetrical	23476	1	['ADJ']
symmetry	14991	3	['NOUN']
sympathetic	13026	2	['ADJ']
sympathy	11883	3	['NOUN']
symphony	6189	1	['NOUN']
symptoms	8030	1	['NOUN']
synagogue	13067	17	['NOUN']
syndicate	16229	2	['NOUN', 'PROPN']
synonym	10675	1	['NOUN']
synonymous	22594	1	['ADJ']
synthesis	10752	12	['PROPN']
synthesized	23572	5	['VERB']
synthetic	12553	3	['ADJ']
syracuse	11736	6	['PROPN']
syria	7795	4	['PROPN']
system	2291	89	['NOUN']
systems	3001	13	['NOUN']
t	1056	38	['NOUN', 'X']
table	2795	10	['NOUN']
tables	7251	1	['NOUN']
tablet	13855	1	['NOUN']
tackle	11147	1	['NOUN']
tactic	19717	4	['NOUN']
tactical	8608	1	['ADJ']
tactics	9887	6	['NOUN']
tad	18819	1	['NOUN']
taft	19911	7	['PROPN']
tag	6415	6	['PROPN']
tags	22073	1	['VERB']
tail	5725	1	['NOUN']
tailed	14578	1	['VERB']
taipei	14004	1	['PROPN']
taiwan	6629	20	['PROPN']
take	2202	60	['VERB']
taken	2579	34	['VERB']
takes	3138	14	['VERB']
taking	2635	23	['VERB']
tale	6925	1	['NOUN']
talent	5848	6	['NOUN']
talented	10904	1	['ADJ']
talents	11725	2	['NOUN']
talk	2831	8	['VERB', 'NOUN']
talked	5720	2	['VERB']
talking	3331	7	['VERB']
talks	7566	7	['NOUN']
tall	4206	6	['ADJ']
tallest	13747	1	['ADJ']
talmud	24380	4	['PROPN']
tampa	9925	7	['PROPN']
tang	9745	3	['PROPN']
tangled	14170	1	['VERB']
tank	4951	81	['NOUN']
tanker	20135	1	['NOUN']
tanks	7286	62	['NOUN']
tap	11112	3	['VERB']
tape	6823	4	['NOUN']
taped	19374	1	['VERB']
tapped	10410	1	['VERB']
tapping	15135	1	['VERB']
target	4539	4	['NOUN']
targeted	9416	4	['VERB']
targets	7889	10	['NOUN']
task	4708	27	['NOUN']
tasked	13487	6	['VERB']
tasks	8518	2	['NOUN']
taste	5510	1	['NOUN']
tasted	12595	1	['VERB']
tau	19982	1	['PROPN']
taught	4036	4	['VERB']
tavern	13090	1	['NOUN']
tax	4171	9	['NOUN']
taxa	23726	4	['NOUN']
taxation	14952	1	['NOUN']
taxes	7773	4	['NOUN']
taxi	10095	1	['PROPN']
taxon	28521	3	['NOUN']
taxonomic	27691	2	['NOUN', 'PROPN']
taxonomy	25274	1	['NOUN']
taylor	4202	17	['PROPN']
te	8915	3	['PROPN']
tea	5572	1	['NOUN']
teach	6570	1	['VERB']
teacher	3836	4	['NOUN']
teachers	5089	3	['PROPN']
teaching	4252	2	['NOUN']
team	2136	138	['NOUN']
teamed	12597	2	['VERB']
teammate	10809	5	['NOUN']
teammates	13220	3	['NOUN']
teams	2780	27	['NOUN']
tear	7697	4	['PROPN']
teased	13074	1	['VERB']
teaser	27071	2	['NOUN']
tech	6627	4	['PROPN', 'NOUN']
technical	4087	10	['ADJ']
technically	10892	3	['ADV']
technician	16661	1	['NOUN']
technique	6028	25	['NOUN']
techniques	5461	4	['NOUN']
technological	10660	1	['ADJ']
technology	2974	5	['NOUN']
ted	6945	3	['PROPN']
teddy	11389	2	['PROPN']
teenager	10563	1	['NOUN']
teenagers	12908	2	['NOUN']
teens	13496	3	['NOUN']
teeth	4091	22	['NOUN']
tel	10093	1	['PROPN']
telecast	28803	1	['NOUN']
telecommunications	12108	1	['NOUN']
telegraph	10013	6	['PROPN']
telephone	7026	3	['NOUN']
telescope	12772	1	['NOUN']
telescopes	28026	1	['VERB']
televised	13762	4	['VERB']
television	2547	33	['NOUN']
tell	2425	9	['VERB']
telling	4129	7	['VERB']
tells	4136	14	['VERB']
temper	12178	1	['NOUN']
temperament	26270	1	['NOUN']
temperate	16868	1	['NOUN']
temperature	4860	14	['NOUN']
temperatures	7715	8	['NOUN']
template	23561	1	['NOUN']
temple	3379	24	['PROPN', 'NOUN']
temples	8436	3	['NOUN']
tempo	13657	1	['NOUN']
temporarily	8184	11	['ADV']
temporary	5741	8	['ADJ']
temps	29023	1	['NOUN']
tempting	23421	2	['ADJ']
ten	2702	46	['NUM']
tenant	16713	1	['NOUN']
tend	7166	5	['VERB']
tended	11121	5	['VERB']
tendencies	20074	2	['PROPN', 'NOUN']
tendency	11765	2	['NOUN']
tender	8616	1	['NOUN']
tenderness	24605	1	['NOUN']
tennessee	5298	3	['PROPN']
tennis	5093	2	['NOUN', 'PROPN']
tenor	9534	1	['NOUN']
tension	6980	7	['NOUN']
tensions	13136	6	['NOUN']
tentatively	19325	1	['ADV']
tenth	7891	6	['ADJ']
tenure	7470	2	['NOUN']
teresa	12409	2	['PROPN']
term	2744	21	['NOUN']
termed	12061	3	['VERB']
terminal	5536	9	['NOUN']
terminals	17703	1	['NOUN']
terminate	20320	1	['VERB']
terminated	12527	2	['VERB']
terminates	28790	1	['VERB']
terminating	23552	3	['VERB']
terminus	7342	3	['NOUN']
